Uni_samp,SiteName,WBID,IR_WBID,Latitude,Longitude,Mod_Ecoregion,Date,Year,Month,Season,Habitat_Type,SAMPLEID,PCID,Cycle,Taxa_Richness,Modified_HBI,EPT_perc,EPT_Taxa,Dom_2_Taxa,Shannon_Weaver,Taxa_Richness_Score,Mod_HBI_Score,EPT_perc_Score,EPT_Taxa_Score,Dom2_Taxa_Score,Shannon_Weaver_Score,Score,Percent_Reference,Task
41739 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,8/26/2008,2008,8,Summer,Riffle,41739,OK120420-02-0050G_2,2,11,6.2,0.097560976,4,0.681818182,1.562465225,4,6,0,0,0,2,12.68181818,0.487762238,Blue Thumb
42705 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,1/16/2009,2009,1,Winter,Riffle,42705,OK120420-02-0050G_2,2,12,6.376923077,0.045454545,3,0.607692308,1.625436406,4,4,0,0,0,2,10.60769231,0.407988166,Blue Thumb
44260 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,9/3/2009,2009,9,Summer,Riffle,44260,OK120420-02-0050G_2,2,16,5.460176991,0.222222222,5,0.681415929,1.830888764,6,6,4,2,0,2,20.68141593,0.795439074,Blue Thumb
51493 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,3/12/2013,2013,3,Winter,Riffle,51493,OK120420-02-0050G_3,3,15,6.868055556,0.0,0,0.451388889,2.114354168,6,4,0,0,0,2,12.45138889,0.478899573,Blue Thumb
51541 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,7/12/2013,2013,7,Summer,Riffle,51541,OK120420-02-0050G_3,3,8,5.534883721,0.0,0,0.930232558,0.972312066,2,6,0,0,0,0,8.930232558,0.343470483,Blue Thumb
52360 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,7/29/2013,2013,7,Summer,Riffle,52360,OK120420-02-0050G_3,3,8,5.580357143,0.020833333,1,0.919642857,1.016779238,2,6,0,0,0,0,8.919642857,0.343063187,Blue Thumb
53417 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,1/22/2014,2014,1,Winter,Riffle,53417,OK120420-02-0050G_3,3,10,5.768518519,0.0,0,0.62037037,1.667441995,2,6,0,0,0,2,10.62037037,0.408475783,Blue Thumb
53659 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,3/6/2014,2014,3,Winter,Riffle,53659,OK120420-02-0050G_3,3,13,6.055045872,0.0,0,0.532110092,1.920215065,4,6,0,0,0,2,12.53211009,0.482004234,Blue Thumb
54970 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,7/25/2014,2014,7,Summer,Riffle,54970,OK120420-02-0050G_3,3,16,6.362962963,0.168224299,4,0.614814815,1.953119007,6,4,2,0,0,2,14.61481481,0.562108262,Blue Thumb
54970 Woody,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,7/25/2014,2014,7,Summer,Woody,54970,OK120420-02-0050G_3,3,5,6.333333333,0.074626866,2,0.942857143,0.896467424,0,6,0,0,0,0,6.942857143,0.267032967,Blue Thumb
54204 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,8/18/2014,2014,8,Summer,Riffle,54204,OK120420-02-0050G_3,3,5,5.256198347,0.113636364,1,0.925619835,0.913724612,0,6,2,0,0,0,8.925619835,0.343293071,Blue Thumb
55582 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,1/12/2015,2015,1,Winter,Riffle,55582,OK120420-02-0050G_3,3,11,5.520833333,0.016393443,1,0.604166667,1.760772809,4,6,0,0,0,2,12.60416667,0.484775641,Blue Thumb
54858 Riffle,Polecat Creek: 33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,Cross Timbers,1/22/2015,2015,1,Winter,Riffle,54858,OK120420-02-0050G_3,3,15,5.838709677,0.005952381,1,0.714285714,1.612953188,6,6,0,0,0,2,14.71428571,0.565934066,Blue Thumb
48328 Riffle,Polecat Creek: 49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,Cross Timbers,7/26/2010,2010,7,Summer,Riffle,48328,OK120420-02-0050J_2,2,18,4.809090909,0.551282051,9,0.4,2.404840195,6,6,6,6,2,2,26.4,1.0,Blue Thumb
48449 Riffle,Polecat Creek: 49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,Cross Timbers,3/10/2011,2011,3,Winter,Riffle,48449,OK120420-02-0050J_3,3,10,6.803571429,0.0,0,0.544642857,1.722168975,2,4,0,0,0,2,8.544642857,0.32864011,Blue Thumb
49147 Riffle,Polecat Creek: 49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,Cross Timbers,7/29/2011,2011,7,Summer,Riffle,49147,OK120420-02-0050J_3,3,8,6.469565217,0.0,0,0.67826087,1.495327358,2,4,0,0,0,0,6.67826087,0.256856187,Blue Thumb
49569 Riffle,Polecat Creek: 49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,Cross Timbers,2/23/2012,2012,2,Winter,Riffle,49569,OK120420-02-0050J_3,3,10,6.508196721,0.0,0,0.762295082,1.365387641,2,4,0,0,0,0,6.762295082,0.260088272,Blue Thumb
49701 Riffle,Polecat Creek: 49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,Cross Timbers,7/3/2012,2012,7,Summer,Riffle,49701,OK120420-02-0050J_3,3,10,7.546666667,0.021428571,2,0.886666667,0.802038745,2,4,0,0,0,0,6.886666667,0.264871795,Blue Thumb
48177 Riffle,Polecat Creek: Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,Central Irregular Plains,2/18/2010,2010,2,Winter,Riffle,48177,OK120420-02-0010C_2,2,6,6.333333333,0.238095238,3,0.714285714,1.310686555,0,4,4,0,0,0,8.714285714,0.363095238,Blue Thumb
54215 Vegetation,Polecat Creek: Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,Central Irregular Plains,9/11/2014,2014,9,Summer,Vegetation,54215,OK120420-02-0010C_3,3,9,7.5,0.075471698,2,0.754716981,1.383198426,2,2,0,0,0,0,4.754716981,0.18287373,Blue Thumb
54859 Woody,Polecat Creek: Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,Central Irregular Plains,1/22/2015,2015,1,Winter,Woody,54859,OK120420-02-0010C_3,3,15,7.319827586,0.051724138,3,0.49137931,2.06276531,6,4,0,0,0,2,12.49137931,0.520474138,Blue Thumb
55835 Woody,Polecat Creek: Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,Central Irregular Plains,9/8/2015,2015,9,Summer,Woody,55835,OK120420-02-0010C_3,3,12,6.716,0.264,5,0.672,1.607200377,6,6,4,6,0,2,24.672,1.0,Blue Thumb
45514 Riffle,Polk Creek: Central,OK220100-01-0140J,OK220100010140_00,35.081955,-94.62288,Arkansas Valley,1/27/2010,2010,1,Winter,Riffle,45514,OK220100-01-0140J_2,2,20,4.785714286,0.415841584,9,0.412698413,2.414358246,6,6,6,6,0,2,26.41269841,1.0,Blue Thumb
22348 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/20/2001,2001,1,Winter,Riffle,22348,OK120420-01-0030G_1,1,10,6.215613383,0.037174721,2,0.884758364,1.125560066,4,4,0,0,0,0,8.884758364,0.370198265,Blue Thumb
26332 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,2/8/2002,2002,2,Winter,Riffle,26332,OK120420-01-0030G_1,1,15,5.805555556,0.148148148,3,0.527777778,2.003890484,6,6,2,0,0,2,16.52777778,0.688657407,Blue Thumb
29067 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,7/2/2003,2003,7,Summer,Riffle,29067,OK120420-01-0030G_1,1,16,6.195488722,0.114035088,3,0.473684211,2.108020933,6,4,2,0,0,2,14.47368421,0.556680162,Blue Thumb
29917 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/29/2004,2004,1,Winter,Riffle,29917,OK120420-01-0030G_1,1,11,6.257575758,0.034090909,2,0.625,1.635818061,4,4,0,0,0,2,10.625,0.442708333,Blue Thumb
30690 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,7/15/2004,2004,7,Summer,Riffle,30690,OK120420-01-0030G_1,1,10,5.458333333,0.079365079,3,0.583333333,1.724236358,4,6,0,0,0,2,12.58333333,0.483974359,Blue Thumb
32201 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/12/2005,2005,1,Winter,Riffle,32201,OK120420-01-0030G_1,1,16,5.901960784,0.308724832,5,0.464052288,1.989136062,6,6,6,6,0,2,26.46405229,1.0,Blue Thumb
36659 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/9/2007,2007,1,Winter,Riffle,36659,OK120420-01-0030G_2,2,11,5.945945946,0.0,0,0.648648649,1.727518129,4,6,0,0,0,2,12.64864865,0.527027027,Blue Thumb
37919 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,7/27/2007,2007,7,Summer,Riffle,37919,OK120420-01-0030G_2,2,12,4.876712329,0.328767123,4,0.643835616,1.580508049,4,6,6,0,0,2,18.64383562,0.717070601,Blue Thumb
39312 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/31/2008,2008,1,Winter,Riffle,39312,OK120420-01-0030G_2,2,9,5.534482759,0.255813953,2,0.456896552,2.040421518,2,6,4,0,0,2,14.45689655,0.60237069,Blue Thumb
41740 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,8/26/2008,2008,8,Summer,Riffle,41740,OK120420-01-0030G_2,2,13,4.734513274,0.350877193,4,0.628318584,1.799356106,6,6,6,0,0,2,20.62831858,0.793396869,Blue Thumb
42707 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/16/2009,2009,1,Winter,Riffle,42707,OK120420-01-0030G_2,2,14,5.870689655,0.12,2,0.594827586,1.920161569,6,6,2,0,0,2,16.59482759,0.691451149,Blue Thumb
45479 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,1/12/2010,2010,1,Winter,Riffle,45479,OK120420-01-0030G_2,2,8,5.822368421,0.01980198,2,0.644736842,1.506979538,2,6,0,0,0,2,10.64473684,0.443530702,Blue Thumb
48363 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,9/3/2010,2010,9,Summer,Riffle,48363,OK120420-01-0030G_2,2,12,5.01754386,0.142857143,3,0.543859649,2.002091882,4,6,2,0,0,2,14.54385965,0.559379217,Blue Thumb
49573 Riffle,"Posey Creek: Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,Central Irregular Plains,2/23/2012,2012,2,Winter,Riffle,49573,OK120420-01-0030G_3,3,10,6.714285714,0.0,0,0.767857143,1.292039162,4,4,0,0,0,0,8.767857143,0.365327381,Blue Thumb
29099 Vegetation,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,7/22/2003,2003,7,Summer,Vegetation,29099,OK311310-02-0070T_1,1,18,7.431654676,0.330935252,3,0.582733813,2.102588681,6,4,6,0,0,2,18.58273381,0.774280576,Blue Thumb
29099 Woody,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.69678,-98.73353,Central Great Plains,7/22/2003,2003,7,Summer,Woody,29099,OK311310-02-0070T_1,1,15,5.529411765,0.68907563,4,0.697478992,1.590264881,6,6,6,0,0,2,20.69747899,0.796056884,Blue Thumb
32794 Riffle,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,2/11/2005,2005,2,Winter,Riffle,32794,OK311310-02-0070T_1,1,10,2.9,0.623076923,3,0.769230769,1.236787035,4,6,6,4,0,0,20.76923077,0.944055944,Blue Thumb
35743 Riffle,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,6/27/2006,2006,6,Summer,Riffle,35743,OK311310-02-0070T_2,2,11,6.564814815,0.092592593,2,0.657407407,1.612870398,4,4,0,0,0,2,10.65740741,0.409900285,Blue Thumb
39269 Riffle,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,1/17/2008,2008,1,Winter,Riffle,39269,OK311310-02-0070T_2,2,11,4.14,0.503597122,4,0.466666667,1.935658652,6,6,6,6,0,2,26.46666667,1.0,Blue Thumb
45485 Riffle,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,1/13/2010,2010,1,Winter,Riffle,45485,OK311310-02-0070T_2,2,10,1.905511811,0.834645669,3,0.866141732,0.876591269,4,6,6,4,0,0,20.86614173,0.948460988,Blue Thumb
49179 Riffle,Post Oak Creek: Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,Central Great Plains,2/13/2012,2012,2,Winter,Riffle,49179,OK311310-02-0070T_3,3,7,4.785123967,0.256198347,1,0.73553719,1.33470665,2,6,4,0,0,0,12.73553719,0.578888054,Blue Thumb
48167 Riffle,Potato Creek: Shidler Lake Pasture Crossing,OK621200-04-0190C,OK621200040190_00,36.77902,-96.61567,Flint Hills,2/11/2010,2010,2,Winter,Riffle,48167,OK621200-04-0190C_2,2,16,3.789473684,0.593023256,8,0.4,2.369766344,6,6,6,6,2,2,26.4,1.0,Blue Thumb
29903 Riffle,Quapaw Creek: Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,Cross Timbers,1/22/2004,2004,1,Winter,Riffle,29903,OK121300-04-0030J_1,1,19,6.125,0.145728643,5,0.615,1.962200092,6,6,2,4,0,2,20.615,0.792884615,Blue Thumb
31151 Riffle,Quapaw Creek: Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,Cross Timbers,9/10/2004,2004,9,Summer,Riffle,31151,OK121300-04-0030J_1,1,13,5.117647059,0.142857143,3,0.568627451,1.933428907,4,6,2,0,0,2,14.56862745,0.560331825,Blue Thumb
32212 Riffle,Quapaw Creek: Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,Cross Timbers,1/20/2005,2005,1,Winter,Riffle,32212,OK121300-04-0030J_1,1,19,4.861386139,0.369863014,5,0.425742574,2.335985216,6,6,6,4,0,2,24.42574257,0.939451637,Blue Thumb
33355 Riffle,Quapaw Creek: Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,Cross Timbers,7/11/2005,2005,7,Summer,Riffle,33355,OK121300-04-0030J_1,1,15,5.017241379,0.123287671,5,0.543103448,1.954458188,6,6,2,2,0,2,18.54310345,0.713196286,Blue Thumb
51501 Riffle,Quapaw Creek: Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,Cross Timbers,3/14/2013,2013,3,Winter,Riffle,51501,OK121300-04-0030J_3,3,12,6.333333333,0.045045045,1,0.675675676,1.592255818,4,4,0,0,0,2,10.67567568,0.410602911,Blue Thumb
36898 Riffle,Quapaw Creek: Scott,OK121300-04-0030M,OK621200020110_00,36.386917,-97.071111,Central Great Plains,2/14/2007,2007,2,Winter,Riffle,36898,OK121300-04-0030M_2,2,6,5.828282828,0.01010101,1,0.919191919,0.70577987,2,6,0,0,0,0,8.919191919,0.405417815,Blue Thumb
39281 Riffle,Quapaw Creek: Scott,OK121300-04-0030M,OK621200020110_00,36.386917,-97.071111,Central Great Plains,1/24/2008,2008,1,Winter,Riffle,39281,OK121300-04-0030M_2,2,19,6.062893082,0.079710145,4,0.34591195,2.419398846,6,6,0,6,2,2,20.34591195,0.92481418,Blue Thumb
22349 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,1/22/2001,2001,1,Winter,Riffle,22349,OK121300-01-0060G_1,1,16,6.18852459,0.024590164,2,0.729508197,1.537342128,6,4,0,0,0,2,12.7295082,0.530396175,Blue Thumb
26366 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,7/30/2002,2002,7,Summer,Riffle,26366,OK121300-01-0060G_1,1,17,6.657142857,0.0,0,0.442857143,2.325696146,6,4,0,0,0,2,12.44285714,0.478571429,Blue Thumb
26830 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,1/6/2003,2003,1,Winter,Woody,26830,OK121300-01-0060G_1,1,6,6.611650485,0.0,0,0.941747573,0.851446472,2,6,0,0,0,0,8.941747573,0.372572816,Blue Thumb
29073 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,7/14/2003,2003,7,Summer,Woody,29073,OK121300-01-0060G_1,1,11,7.573770492,0.229508197,3,0.631147541,1.621830819,4,4,4,0,0,2,14.63114754,0.609631148,Blue Thumb
29869 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,1/7/2004,2004,1,Winter,Woody,29869,OK121300-01-0060G_1,1,17,6.711864407,0.05982906,2,0.593220339,1.989370486,6,4,0,0,0,2,12.59322034,0.524717514,Blue Thumb
30700 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,7/20/2004,2004,7,Summer,Woody,30700,OK121300-01-0060G_1,1,9,6.93442623,0.147540984,2,0.557377049,1.757607937,4,6,2,0,0,2,14.55737705,0.606557377,Blue Thumb
32202 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,1/12/2005,2005,1,Winter,Woody,32202,OK121300-01-0060G_1,1,16,7.274725275,0.131868132,6,0.604395604,1.919807882,6,4,2,6,0,2,20.6043956,0.858516484,Blue Thumb
33374 Woody,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27056,-95.867,Central Irregular Plains,7/14/2005,2005,7,Summer,Woody,33374,OK121300-01-0060G_1,1,14,7.19,0.27,4,0.5,2.15214404,6,4,4,2,0,2,18.5,0.770833333,Blue Thumb
39308 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,1/30/2008,2008,1,Winter,Riffle,39308,OK121300-01-0060G_2,2,16,6.770992366,0.123076923,3,0.671755725,1.852366488,6,4,2,0,0,2,14.67175573,0.611323155,Blue Thumb
42684 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,1/7/2009,2009,1,Winter,Riffle,42684,OK121300-01-0060G_2,2,15,6.541666667,0.633333333,3,0.616666667,1.776376405,6,4,6,0,0,2,18.61666667,0.775694444,Blue Thumb
44264 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,9/3/2009,2009,9,Summer,Riffle,44264,OK121300-01-0060G_2,2,17,6.652173913,0.210526316,2,0.486956522,2.183223792,6,4,4,0,0,2,16.48695652,0.634113712,Blue Thumb
54860 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,1/23/2015,2015,1,Winter,Riffle,54860,OK121300-01-0060G_3,3,15,7.810526316,0.010526316,1,0.652631579,1.893699166,6,2,0,0,0,2,10.65263158,0.443859649,Blue Thumb
55840 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,9/14/2015,2015,9,Summer,Riffle,55840,OK121300-01-0060G_3,3,14,6.423684211,0.171428571,5,0.631578947,1.717617554,6,4,2,2,0,2,16.63157895,0.639676113,Blue Thumb
56568 Riffle,Ranch Creek: Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,Central Irregular Plains,1/30/2016,2016,1,Winter,Riffle,56568,OK121300-01-0060G_4,4,10,7.666666667,0.068376068,2,0.675213675,1.554857706,4,2,0,0,0,2,8.675213675,0.361467236,Blue Thumb
29921 Vegetation,Rawhide Creek: Squires (N 2230),OK520620-02-0140D,OK520620020140_00,36.037,-99.0255833,Central Great Plains,2/3/2004,2004,2,Winter,Vegetation,29921,OK520620-02-0140D_1,1,16,6.387323944,0.163120567,3,0.570422535,1.970639718,6,6,2,4,0,2,20.57042254,0.935019206,Blue Thumb
30722 Riffle,Rawhide Creek: Squires (N 2230),OK520620-02-0140D,OK520620020140_00,36.037,-99.0255833,Central Great Plains,7/28/2004,2004,7,Summer,Riffle,30722,OK520620-02-0140D_1,1,14,5.131147541,0.62037037,4,0.590163934,1.851764551,6,6,6,0,0,2,20.59016393,0.791929382,Blue Thumb
32204 Riffle,Rawhide Creek: Squires (N 2230),OK520620-02-0140D,OK520620020140_00,36.037,-99.0255833,Central Great Plains,1/14/2005,2005,1,Winter,Riffle,32204,OK520620-02-0140D_1,1,13,6.955414013,0.032467532,1,0.573248408,1.790602772,6,4,0,0,0,2,12.57324841,0.571511291,Blue Thumb
33391 Riffle,Rawhide Creek: Squires (N 2230),OK520620-02-0140D,OK520620020140_00,36.037,-99.0255833,Central Great Plains,7/28/2005,2005,7,Summer,Riffle,33391,OK520620-02-0140D_1,1,15,5.084745763,0.634146341,3,0.601694915,1.931033072,6,6,6,0,0,2,20.60169492,0.792372881,Blue Thumb
42750 Riffle,Relay Creek: Stevenson,OK520530-00-0150C,OK520530000150_00,35.77559,-98.3995,Central Great Plains,3/4/2009,2009,3,Winter,Riffle,42750,OK520530-00-0150C_2,2,14,6.207317073,0.134969325,2,0.536585366,1.921382675,6,6,2,0,0,2,16.53658537,0.751662971,Blue Thumb
45492 Woody,Relay Creek: Stevenson,OK520530-00-0150C,OK520530000150_00,35.77559,-98.3995,Central Great Plains,1/14/2010,2010,1,Winter,Woody,45492,OK520530-00-0150C_2,2,9,5.901408451,0.056338028,4,0.922535211,0.767919144,4,6,0,2,0,0,12.92253521,0.587387964,Blue Thumb
36670 Riffle,Robinson Creek Tributary: N 3510 Road,OK520700-04-0190W,OK520700040410_00,35.48998,-96.75341,Cross Timbers,1/31/2007,2007,1,Winter,Riffle,36670,OK520700-04-0190W_2,2,15,6.030534351,0.0,0,0.694656489,1.659677703,6,6,0,0,0,2,14.69465649,0.565179096,Blue Thumb
25705 Riffle,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,1/22/2002,2002,1,Winter,Riffle,25705,OK310800-02-0090T_1,1,20,5.065693431,0.328244275,9,0.605839416,2.05740653,6,6,6,6,0,2,26.60583942,1.0,Blue Thumb
25709 Riffle,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,7/15/2002,2002,7,Summer,Riffle,25709,OK310800-02-0090T_1,1,13,4.118644068,0.85,4,0.652542373,1.671233744,4,6,6,0,0,2,18.65254237,0.717405476,Blue Thumb
26862 Vegetation,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,1/28/2003,2003,1,Winter,Vegetation,26862,OK310800-02-0090T_1,1,24,5.355932203,0.313559322,8,0.43220339,2.495675477,6,6,6,6,0,2,26.43220339,1.0,Blue Thumb
26862 Woody,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133,-96.992,Cross Timbers,1/28/2003,2003,1,Winter,Woody,26862,OK310800-02-0090T_1,1,16,5.581196581,0.155172414,6,0.777777778,1.363808298,6,6,2,6,0,0,20.77777778,0.944444444,Blue Thumb
29094 Vegetation,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,7/21/2003,2003,7,Summer,Vegetation,29094,OK310800-02-0090T_1,1,23,4.926470588,0.661764706,9,0.529411765,2.242101345,6,6,6,6,0,2,26.52941176,1.0,Blue Thumb
29900 Riffle,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,1/21/2004,2004,1,Winter,Riffle,29900,OK310800-02-0090T_1,1,15,4.255319149,0.869565217,6,0.723404255,1.520559487,6,6,6,6,0,2,26.72340426,1.0,Blue Thumb
30673 Vegetation,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,7/12/2004,2004,7,Summer,Vegetation,30673,OK310800-02-0090T_1,1,26,5.309090909,0.118181818,7,0.327272727,2.737591101,6,6,2,6,2,4,24.32727273,0.935664336,Blue Thumb
30673 Woody,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133,-96.992,Cross Timbers,7/12/2004,2004,7,Summer,Woody,30673,OK310800-02-0090T_1,1,14,5.10738255,0.389261745,3,0.604026846,1.914174382,6,6,6,0,0,2,20.60402685,0.792462571,Blue Thumb
32221 Riffle,Rock Creek: 40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,Cross Timbers,1/25/2005,2005,1,Winter,Riffle,32221,OK310800-02-0090T_1,1,9,5.277777778,0.296296296,5,0.796296296,1.230861847,2,6,4,4,0,0,16.7962963,0.646011396,Blue Thumb
