Task,SiteName,WBID,IR_WBID,Latitude,Longitude,COMID,Date,Year,Cycle,PCID,County,Basin,RiverBasin,HUC_8,HUC_12,L4_Ecoregion,L3_Ecoregion,Mod_Ecoregion,StreamOrder,Watershed_Area,F.WP,WQ.Score,WQ.Grade,Bug.Score,Bug.Grade,Fish.Score,Fish.Grade,Habitat.Score,Habitat.Grade,Overall.Score,Letter.Grade
Blue Thumb,Okmulgee Creek: Muskogee Ave.,OK520700-01-0290M,OK520700010290_00,35.62683,-95.96801,534237,7/29/2019,2019,4,OK520700-01-0290M_4,Okmulgee,Arkansas-Canadian,Canadian R.,11100303,1.11003E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,3,59.1516,WWAC,NA,,0.596847117,D,NA,,NA,,0.596847117,D
Blue Thumb,Owasso Creek,OK121300-01-0055M,OK121300010055_00,36.264838,-95.849422,847442,2/13/2017,2017,4,OK121300-01-0055M_4,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,NA,HLAC,NA,,0.57211009,F,NA,,NA,,0.57211009,F
Blue Thumb,Owasso Creek,OK121300-01-0055M,OK121300010055_00,36.264838,-95.849422,847442,3/3/2021,2021,5,OK121300-01-0055M_5,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,NA,HLAC,NA,,0.556051503,F,NA,,1,A,0.778025752,C
Blue Thumb,Panther Creek:  Hwy 49,OK311310-02-0150G,OK311310020150_00,34.7246944,-98.6734444,573038,6/10/2009,2009,2,OK311310-02-0150G_2,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,18.837,WWAC,NA,,0.948025288,A,0.491510277,F,0.859367613,B,0.766301059,C
Blue Thumb,Panther Creek:  Hwy 49,OK311310-02-0150G,OK311310020150_00,34.7246944,-98.6734444,573038,9/26/2005,2005,1,OK311310-02-0150G_1,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,18.837,WWAC,NA,,0.878176299,B,0.580875782,F,0.845666667,B,0.768239583,C
Blue Thumb,Park Hill Branch Creek:  Murrell Home,OK121700-02-0270L,OK121700020270_00,35.85468,-94.957,401724,8/30/2017,2017,4,OK121700-02-0270L_4,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,33.6096,WWAC,NA,,0.199888388,F,0.7114135,C,0.818808058,B,0.576703315,F
Blue Thumb,Park Hill Branch Creek:  Murrell Home,OK121700-02-0270L,OK121700020270_00,35.85468333,-94.957,401724,7/9/2013,2013,3,OK121700-02-0270L_3,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,33.6096,WWAC,NA,,0.48884197,F,0.6495515,D,0.887756575,B,0.675383348,D
Blue Thumb,Park Hill Branch Creek:  Murrell Home,OK121700-02-0270L,OK121700020270_00,35.85468333,-94.957,401724,8/5/2009,2009,2,OK121700-02-0270L_2,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,33.6096,WWAC,NA,,0.652798313,D,0.9588617,A,0.885666987,B,0.832442333,B
Blue Thumb,Park Hill Branch Creek:  Murrell Home,OK121700-02-0270L,OK121700020270_00,35.85468333,-94.957,401724,7/17/2001,2001,1,OK121700-02-0270L_1,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,33.6096,WWAC,NA,,0.629129365,D,NA,,NA,,0.629129365,D
Blue Thumb,"Park Hill Branch:  N 4520 Road, Trailer Park",OK121700-02-0270M,OK121700020270_00,35.8547222,-94.9677777,400970,2/4/2015,2015,3,OK121700-02-0270M_3,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,2,18.7695,WWAC,NA,,0.353394205,F,NA,,NA,,0.353394205,F
Blue Thumb,Parkhill Branch: Parkhill Rd.,OK121700-02-0270N,OK121700020270_00,35.8548,-94.9676,400970,6/12/2013,2013,3,OK121700-02-0270N_3,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,2,18.7695,WWAC,NA,,0.578642301,F,0.5258274,F,1,A,0.7014899,C
Blue Thumb,Pecan Creek; S. Butler Rd.,OK121600-01-0080C,OK121600010080_00,35.90687,-95.06467,21773625,3/10/2018,2018,4,OK121600-01-0080C_4,Cherokee,Neosho-Grand,Arkansas R.,11070209,1.10702E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,2,26.811,WWAC,NA,,0.262505789,F,NA,,NA,,0.262505789,F
Blue Thumb,Penn Creek:  Peh-Tse-Moie Park,OK121300-04-0290G,OK121300040290_00,36.4223055,-96.3947777,848249,1/23/2004,2004,1,OK121300-04-0290G_1,Osage,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,48.6855,WWAC,NA,,0.7146584,C,NA,,NA,,0.7146584,C
Blue Thumb,Pennington Creek,OK310800-01-0120M,OK310800010120_00,34.35330556,-96.71,430036,5/29/2011,2011,NA,NA,Johnston,NA,Washita R.,11130304,NA,Arbuckle Uplift,Cross Timbers,NA,4,172.1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Pennington Creek:  Refuge Airport,OK310800-01-0120A,,34.21062,-96.68179,430546,12/27/2006,2006,NA,NA,Johnston,NA,Washita R.,11130304,NA,Eastern Cross Timbers,Cross Timbers,NA,4,250.8111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Pennington Creek:  Underwood,OK310800-01-0120R,OK310800010120_00,34.408611,-96.738889,430012,7/24/2009,2009,2,OK310800-01-0120R_2,Johnston,Washita-Red,Washita R.,11130304,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,109.7532,CWAC,NA,,0.94354395,A,NA,,NA,,0.94354395,A
Blue Thumb,Pennington Creek: Turnaround,OK310800-01-0120E,OK310800010120_00,34.22761,-96.68633,430546,5/15/2012,2012,3,OK310800-01-0120E_3,Johnston,Washita-Red,Washita R.,11130304,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,250.8111,CWAC,NA,,0.572954438,F,0.8351648,B,0.775333333,C,0.727817524,C
Blue Thumb,Pennington Creek: Upper,OK310800-01-0120K,OK310800010120_00,34.2505,-96.68053,430426,4/3/2011,2011,NA,NA,Johnston,NA,Washita R.,11130304,NA,Arbuckle Uplift,Cross Timbers,NA,4,243.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Pennington Creek: West Road Trail,OK310800-01-0120C,OK310800010120_00,34.188141,-96.66741,430186,6/20/2012,2012,3,OK310800-01-0120C_3,Johnston,Washita-Red,Washita R.,11130304,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,258.9264,CWAC,NA,,0.620501233,D,0.659340659,D,0.668137608,D,0.6493265,D
Blue Thumb,Pennington Creek: West Road Trail,OK310800-01-0120C,OK310800010120_00,34.188141,-96.66741,430186,1/24/2018,2018,4,OK310800-01-0120C_4,Johnston,Washita-Red,Washita R.,11130304,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,258.9264,CWAC,NA,,0.63776055,D,NA,,NA,,0.64,D
Blue Thumb,Pipe Spring Branch: Coverdell,OK121600-01-0300C,OK121600010300_00,36.120794,-95.200292,21772971,12/9/2019,2019,NA,NA,Mayes,NA,Arkansas R.,11070209,NA,Dissected Springfield Plateau-Elk River Hills,Ozark Highlands,NA,2,25.5015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Polecat Creek:  33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,368897,7/5/2006,2006,2,OK120420-02-0050G_2,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,860.2551,WWAC,NA,,0.591076883,F,0.96703295,A,0.836653085,B,0.798254306,B
Blue Thumb,Polecat Creek:  33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,368897,10/7/2013,2013,3,OK120420-02-0050G_3,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,860.2551,WWAC,NA,,0.43878318,F,1.010989,A,0.91358162,A,0.7877846,C
Blue Thumb,Polecat Creek:  33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,368897,10/7/2013,2014,3,OK120420-02-0050G_3,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,860.2551,WWAC,NA,,0.43878318,F,1.010989,A,0.91358162,A,0.7877846,C
Blue Thumb,Polecat Creek:  33rd West,OK120420-02-0050G,OK120420020050_00,36.0151,-96.0297,368897,6/27/2001,2001,1,OK120420-02-0050G_1,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,860.2551,WWAC,NA,,0.5505163,F,1.010989011,A,NA,,0.780752656,C
Blue Thumb,Polecat Creek:  49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,368895,7/26/2010,2010,2,OK120420-02-0050J_2,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,847.5084,WWAC,NA,,0.554426033,F,0.923076923,A,0.850896697,B,0.776133218,C
Blue Thumb,Polecat Creek:  49th West Ave,OK120420-02-0050J,OK120420020050_00,36.02201,-96.04861,368895,3/10/2011,2011,3,OK120420-02-0050J_3,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,5,847.5084,WWAC,NA,,0.3041613,F,NA,,NA,,0.3041613,F
Blue Thumb,Polecat Creek:  Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,368001,9/11/2014,2014,3,OK120420-02-0010C_3,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,5,957.3291,WWAC,NA,,0.590265459,F,NA,,NA,,0.590265459,F
Blue Thumb,Polecat Creek:  Elm,OK120420-02-0010C,OK120420020010_00,36.01329,-95.97724,368001,2/18/2010,2010,2,OK120420-02-0010C_2,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,5,957.3291,WWAC,NA,,0.417707178,F,NA,,NA,,0.417707178,F
Blue Thumb,Polk Creek:  Central,OK220100-01-0140J,OK220100010140_00,35.081955,-94.62288,6040420,1/27/2010,2010,2,OK220100-01-0140J_2,LeFlore,Arkansas-Canadian,Arkansas R.,11110105,1.11101E+11,Scattered High Ridges and Mountains,Arkansas Valley,Arkansas Valley,2,11.376,WWAC,NA,,1.031809872,A,NA,,NA,,1.031809872,A
Blue Thumb,"Posey Creek:  Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,369621,7/27/2007,2007,2,OK120420-01-0030G_2,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,3,34.6032,WWAC,NA,,0.610988147,D,0.940170949,A,0.820760442,B,0.790639846,C
Blue Thumb,"Posey Creek:  Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,369621,8/13/2003,2003,1,OK120420-01-0030G_1,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,3,34.6032,WWAC,NA,,0.650554531,D,0.982905983,A,NA,,0.816730257,B
Blue Thumb,"Posey Creek:  Sandusky Avenue, Yale Place",OK120420-01-0030G,OK120420010030_00,35.9636,-95.9283,369621,2/23/2012,2012,3,OK120420-01-0030G_3,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,3,34.6032,WWAC,NA,,0.419162346,F,NA,,NA,,0.419162346,F
Blue Thumb,Post Oak Creek:  Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,572540,6/9/2009,2009,2,OK311310-02-0070T_2,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,10.1781,WWAC,NA,,0.942656093,A,0.5808758,F,0.950666667,A,0.824732853,B
Blue Thumb,Post Oak Creek:  Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,572540,8/26/2004,2004,1,OK311310-02-0070T_1,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,10.1781,WWAC,NA,,0.738534292,C,0.6702413,D,0.818081064,B,0.742285552,C
Blue Thumb,Post Oak Creek:  Indiahoma Road,OK311310-02-0070T,OK311310020070_00,34.6967777,-98.7335277,572540,2/13/2012,2012,3,OK311310-02-0070T_3,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,10.1781,WWAC,NA,,0.46035705,F,NA,,NA,,0.46035705,F
Blue Thumb,Potato Creek:  Shidler Lake Pasture Crossing,OK621200-04-0190C,OK621200040190_00,36.77902,-96.61567,20969170,2/11/2010,2010,2,OK621200-04-0190C_2,Osage,Cimarron-Upper Arkansas,Arkansas R.,11060006,1.106E+11,Flint Hills,Flint Hills,Flint Hills,1,24.4206,WWAC,NA,,1.029606398,A,NA,,NA,,1.029606398,A
Blue Thumb,Poteau River:  Below Wister Dam,OK220100-01-0010Y,OK220100020020_00,34.93987,-94.71622,6047654,10/29/2007,2007,NA,NA,LeFlore,NA,Arkansas R.,11110105,NA,Arkansas Valley Plains,Arkansas Valley,NA,6,2574.4473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Push Creek:  N 4730 Road,OK410100-01-0060G,OK410100010060_00,33.7335666,-94.6421666,9543793,8/9/2005,2005,NA,NA,McCurtain,NA,Lower Red R.,11140106,NA,Pleistocene Fluvial Terraces,South Central Plains,NA,3,41.0571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Quapaw Creek:  Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,848569,1/22/2004,2004,1,OK121300-04-0030J_1,Osage,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,56.7549,WWAC,NA,,0.6746011,D,NA,,NA,,0.6746011,D
Blue Thumb,Quapaw Creek:  Hwy 20,OK121300-04-0030J,OK121300040030_00,36.3675583,-96.0694,848569,3/14/2013,2013,3,OK121300-04-0030J_3,Osage,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,56.7549,WWAC,NA,,0.3949204,F,NA,,NA,,0.3949204,F
Blue Thumb,Quapaw Creek:  Scott,OK121300-04-0030M,OK621200020110_00,36.386917,-97.071111,20970436,8/25/2006,2006,2,OK121300-04-0030M_2,Osage,Cimarron-Upper Arkansas,Arkansas R.,11060006,1.106E+11,Prairie Tableland,Central Great Plains,Central Great Plains,1,8.244,WWAC,NA,,0.690688241,D,1.027703307,A,0.861539445,B,0.859976998,B
Blue Thumb,Ranch Creek:  Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,847442,1/22/2001,2001,1,OK121300-01-0060G_1,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,50.9895,WWAC,NA,,0.520812191,F,NA,,NA,,0.520812191,F
Blue Thumb,Ranch Creek:  Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,847442,6/12/2012,2012,3,OK121300-01-0060G_3,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,50.9895,WWAC,NA,,NA,,0.726495726,C,0.801437133,B,0.76396643,C
Blue Thumb,Ranch Creek:  Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,847442,8/22/2007,2007,2,OK121300-01-0060G_2,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,50.9895,WWAC,NA,,0.72901143,C,0.897435897,A,0.71191785,C,0.779455059,C
Blue Thumb,Ranch Creek:  Owasso,OK121300-01-0060G,OK121300010060_00,36.27055556,-95.867,847442,1/30/2016,2016,4,OK121300-01-0060G_4,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,50.9895,WWAC,NA,,0.470388446,F,NA,,NA,,0.470388446,F
Blue Thumb,Rawhide Creek:  Squires (N 2230),OK520620-02-0140D,OK520620020140_00,36.037,-99.0255833,5262474,9/14/2005,2005,1,OK520620-02-0140D_1,Dewey,U Canadian,Canadian R.,11090201,1.10902E+11,Prairie Tableland,Central Great Plains,Central Great Plains,4,56.1762,WWAC,NA,,0.859956334,B,1.027703,A,0.637576789,D,0.841745374,B
Blue Thumb,Relay Creek:  Stevenson,OK520530-00-0150C,OK520530000150_00,35.77559,-98.3995,391396,6/12/2009,2009,2,OK520530-00-0150C_2,Blaine,Arkansas-Canadian,Canadian R.,11100301,1.11003E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,42.2703,WWAC,NA,,0.602588432,D,1.117069,A,0.711187237,C,0.810281556,B
Blue Thumb,Robinson Creek Tributary:  N 3510 Road,OK520700-04-0190W,OK520700040410_00,35.48998,-96.75341,540991,1/31/2007,2007,2,OK520700-04-0190W_2,Lincoln,Arkansas-Canadian,Canadian R.,11100303,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,NA,WWAC,NA,,0.5520898,F,NA,,0.584679273,F,0.568384537,F
Blue Thumb,Rock Creek:  40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,19960374,8/20/2002,2002,1,OK310800-02-0090T_1,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,135.3816,WWAC,NA,,0.92290113,A,0.8351648,B,NA,,0.879032965,B
Blue Thumb,Rock Creek:  40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,19960374,6/25/2013,2013,3,OK310800-02-0090T_3,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,135.3816,WWAC,NA,,0.9888109,A,0.835164835,B,0.919135379,A,0.914370371,A
Blue Thumb,Rock Creek:  40' Swimming Hole,OK310800-02-0090T,OK310800020090_00,34.49133333,-96.992,19960374,7/22/2008,2008,2,OK310800-02-0090T_2,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,135.3816,WWAC,NA,,0.84542198,B,1.010989011,A,0.95952714,A,0.938646044,A
Blue Thumb,Rock Creek:  60th Avenue NE,OK520810-00-0090J,OK520810000090_00,35.25528,-97.3531,482080,2/6/2018,2018,4,OK520810-00-0090J_4,Cleveland,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,30.5037,WWAC,NA,,0.4819509,F,NA,,NA,,0.4819509,F
Blue Thumb,Rock Creek:  60th Avenue NE,OK520810-00-0090J,OK520810000090_00,35.25528,-97.3531,482080,9/1/2009,2009,2,OK520810-00-0090J_2,Cleveland,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,30.5037,WWAC,NA,,0.7126781,C,NA,,NA,,0.7126781,C
Blue Thumb,Rock Creek:  Hwy 33,OK120420-02-0060G,OK120420020060_00,35.99325,-96.136689,373031,1/29/2016,2016,4,OK120420-02-0060G_4,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,157.7457,WWAC,NA,,0.5558095,F,NA,,NA,,0.5558095,F
Blue Thumb,Rock Creek:  Hwy 33,OK120420-02-0060G,OK120420020060_00,35.99325,-96.136689,373031,7/31/2007,2007,2,OK120420-02-0060G_2,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,157.7457,WWAC,NA,,0.590390643,F,0.659340659,D,0.933087424,A,0.727606242,C
Blue Thumb,Rock Creek:  Hwy 33,OK120420-02-0060G,OK120420020060_00,35.99325,-96.13669,373031,6/24/2014,2014,3,OK120420-02-0060G_3,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,157.7457,WWAC,NA,,0.56008667,F,0.7472527,C,0.954833155,A,0.754057508,C
Blue Thumb,Rock Creek:  Oklahoma Street,OK310800-02-0122F,OK310800020122_00,34.5104444,-96.9717777,19958996,9/19/2005,2005,1,OK310800-02-0122F_1,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.655878967,D,0.8351648,B,0.85897644,B,0.783340069,C
Blue Thumb,Rock Creek:  Oklahoma Street,OK310800-02-0122F,OK310800020122_00,34.5104444,-96.9717777,19958996,6/24/2013,2013,3,OK310800-02-0122F_3,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.476053611,F,0.835164835,B,0.889792678,B,0.733670375,C
Blue Thumb,Rock Creek:  Oklahoma Street,OK310800-02-0122F,OK310800020122_00,34.5104444,-96.9717777,19958996,7/21/2008,2008,2,OK310800-02-0122F_2,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.695931167,C,1.010989011,A,0.802288576,B,0.836402918,B
Blue Thumb,Rock Creek:  Oklahoma Street,OK310800-02-0122F,OK310800020122_00,34.5104444,-96.9717777,19958996,7/23/2020,2020,4,OK310800-02-0122F_4,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.670277386,D,0.87912085,B,0.834383931,B,0.79,C
Blue Thumb,Rock Creek:  Oklahoma Street,OK310800-02-0122F,OK310800020122_00,34.51044,-96.97178,19958996,7/23/2020,2017,4,OK310800-02-0122F_4,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.670277386,D,0.87912085,B,0.834383931,B,0.79,C
Blue Thumb,Rock Creek:  S 630 Road,OK121600-07-0060C,OK121600070060_00,36.9327,-94.75098,7592649,3/13/2008,2008,2,OK121600-07-0060C_2,Ottawa,Neosho-Grand,Arkansas R.,11070207,1.10702E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,1,16.9731,WWAC,NA,,0.199831883,F,NA,,NA,,0.199831883,F
Blue Thumb,Rock Creek:  Sulphur High School,OK310800-02-0122C,OK310800020122_00,34.50886111,-96.973,19958996,1/23/2002,2002,1,OK310800-02-0122C_1,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,98.7822,WWAC,NA,,0.78798755,C,NA,,NA,,0.78798755,C
Blue Thumb,Rock Creek: Garrett's Lake Rd,OK520510-00-0170E,OK520510000170_00,35.40571,-96.88651,417861,8/6/2015,2015,3,OK520510-00-0170E_3,Pottawatomie,Arkansas-Canadian,Canadian R.,11100302,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,53.7435,WWAC,NA,,0.626811,D,NA,,NA,,0.626811,D
Blue Thumb,Rock Creek: Hwy 18,OK520510-00-0170M,OK520510000170_00,35.400348,-96.912166,417877,7/29/2020,2020,NA,NA,Pottawatomie,NA,Canadian R.,11100302,NA,Northern Cross Timbers,Cross Timbers,NA,2,35.2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Rock Creek: Rock Creek Rd,OK410300-01-0130F,OK410300010130_00,34.01167,-95.3663,592544,3/7/2019,2019,4,OK410300-01-0130F_4,Choctaw,L Red,Little R.,11140105,1.11401E+11,Floodplains and Low Terraces,South Central Plains,South Central Plains,1,15.1011,WWAC,NA,,0.614292341,D,NA,,NA,,0.614292341,D
Blue Thumb,Rock Creek: Williams,OK410310-01-0170W,OK410310010170_00,34.741294,-95.049554,589176,3/1/2020,2020,NA,NA,LeFlore,NA,Lower Red R.,11140105,NA,Western Ouachita Valleys,Ouachita Mountains,NA,4,68.6079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Rush Creek:  Hwy 76,OK310810-05-0010M,OK310810050010_00,34.69627,-97.59943,19957688,1/26/2005,2005,1,OK310810-05-0010M_1,Garvin,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,416.7909,WWAC,NA,,0.5890315,F,NA,,NA,,0.5890315,F
Blue Thumb,Salt Fork Arkansas River: Hwy 281,OK621010-01-0220E,OK621010010220_00,36.815018,-98.647851,21028210,2/22/2020,2020,4,OK621010-01-0220E_4,Woods,Cimarron-Upper Arkansas,Arkansas R.,11060002,1.106E+11,Prairie Tableland,Central Great Plains,Central Great Plains,5,2556.7074,WWAC,NA,,0.804007603,B,NA,,NA,,0.804007603,B
Blue Thumb,Salt Fork Arkansas River: Hwy 281,OK621010-01-0220E,OK621010010220_00,36.815018,-98.647851,21028210,3/8/2021,2021,5,OK621010-01-0220E_5,Woods,Cimarron-Upper Arkansas,Arkansas R.,11060002,1.106E+11,Prairie Tableland,Central Great Plains,Central Great Plains,5,2556.7074,WWAC,NA,,0.827584606,B,NA,,NA,,0.827584606,B
Blue Thumb,Sanborn Hazen Lake Creek: Stickland Park,OK620900-04-0150G,OK620900040150_00,36.12533,-97.05841,492062,7/22/2014,2014,3,OK620900-04-0150G_3,Payne,Cimarron-Upper Arkansas,Cimarron R.,11050003,1.105E+11,Prairie Tableland,Central Great Plains,Cross Timbers,1,7.7139,WWAC,NA,,0.424490222,F,0.3956044,F,0.857020718,B,0.559038447,F
Blue Thumb,Sanborn Hazen Lake Creek: Stickland Park,OK620900-04-0150G,OK620900040150_00,36.12533,-97.05841,492062,8/17/2020,2020,4,OK620900-04-0150G_4,Payne,Cimarron-Upper Arkansas,Cimarron R.,11050003,1.105E+11,Prairie Tableland,Central Great Plains,Cross Timbers,1,7.7139,WWAC,NA,,0.391035463,F,0.3956044,F,0.879932194,B,0.555524019,F
