SiteName,WBID,County,Date,Time,Latitude,Longitude,Water.Temp,DO.Final.1,DO.Saturation,pH.Final.1,Nitrate.Final.1,Nitrite.Final.1,Ammonia.Final.1,OP.Final.1,Chloride.Final.1,Ecoli,Task,RiverBasin,HUC_8
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,4/1/2011,.,36.05155,-98.5857,11,11,98,8.5,1,.,0.1,0.1,25,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,5/4/2011,.,36.05155,-98.5857,14,11,105,8,.,.,0.1,0.113333333,30,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,6/13/2011,.,36.05155,-98.5857,26,7,90,7.7,2,.,0.1,0.22,35,1622,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,7/19/2011,.,36.05155,-98.5857,32,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,8/16/2011,.,36.05155,-98.5857,33,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,9/26/2011,.,36.05155,-98.5857,18,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,10/25/2011,.,36.05155,-98.5857,14,8,78,8.2,0.5,.,0.1,0.053333333,40,311,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,11/21/2011,.,36.05155,-98.5857,5,11,84,8.5,0.5,0.08,0.1,0.04,40,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,1/4/2012,.,36.05155,-98.5857,3,13,91,8,1,.,0.1,0.02,40,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,2/15/2012,.,36.05155,-98.5857,7,13,103,8.5,0.5,.,0.2,0.1,40,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,3/14/2012,.,36.05155,-98.5857,13,13,120,8.5,0.5,.,0.1,0.053333333,50,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,4/11/2012,.,36.05155,-98.5857,16,10,100,8,.,.,0.1,0.1,45,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,5/23/2012,.,36.05155,-98.5857,21,9,102,8,2.5,.,0.1,0.106666667,45,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,6/28/2012,.,36.05155,-98.5857,35,.,.,.,.,.,.,.,.,411,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,10/11/2012,.,36.05155,-98.5857,15,11,110,8,1,.,0.1,0.036666667,.,466,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,11/15/2012,.,36.05155,-98.5857,8,12,99,8,.,.,0.1,0.1,30,311,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,2/20/2013,.,36.05155,-98.5857,8,9,75,8,0.5,.,0.1,0.1,35,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,2/14/2015,11:30 AM,36.05155,-98.5857,11,.,.,8,0,0,0,0.013,35,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,5/25/2015,10:06 AM,36.05155,-98.5857,19,7,76,8,0,0,0,0.113,20,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Canton,OK520530-00-0190C,Blaine,8/7/2015,10:32 AM,36.05155,-98.5857,.,8,.,8,0,0,0,0.133,40,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Mason Hall,OK520530-00-0190G,Blaine,8/13/2007,10:15 AM,36.04267,-98.60695,25,10,123,8,1,0.08,0.1,0.19,35,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Mason Hall,OK520530-00-0190G,Blaine,3/20/2008,10:45 AM,36.04267,-98.60695,15,11,110,8.5,1,0.08,0.1,0.67,35,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Mason Hall,OK520530-00-0190G,Blaine,8/13/2008,10:15 AM,36.04267,-98.60695,25,10,123,8,1,0.08,0.1,0.133,35,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Mason Hall,OK520530-00-0190G,Blaine,9/9/2008,11:10 AM,36.04267,-98.60695,18,7,75,8.5,1,0.15,0.1,0.067,25,.,Blue Thumb,Canadian R.,11100301
Minnehaha Creek: Mason Hall,OK520530-00-0190G,Blaine,1/18/2009,9:30 AM,36.04267,-98.60695,0,13,85,8.6,1,0.15,0.1,0.067,40,.,Blue Thumb,Canadian R.,11100301
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/31/2005,.,36.08558333,-95.999,6,11,85,8,0.02,.,0,0,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/25/2005,.,36.08558333,-95.999,8,12,100,7.5,0,.,0,0.007,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/31/2005,.,36.08558333,-95.999,13,11,105,8,0,.,0,0,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/29/2005,.,36.08558333,-95.999,14,7,70,7.8,0,.,0,0.033,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/31/2005,.,36.08558333,-95.999,20,8,95,8,0.1,.,0,0,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/28/2005,.,36.08558333,-95.999,27,7,90,7.8,0.2,.,0,0.13,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/28/2005,.,36.08558333,-95.999,23,8,99,8,0,0,0,0,45,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/31/2005,.,36.08558333,-95.999,22,6,72,8,0,0,0,0.04,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/29/2005,.,36.08558333,-95.999,18,8,86,8,0,0,0,0,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/27/2005,.,36.08558333,-95.999,10,6,55,7.5,0,0,0,0,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/30/2005,.,36.08558333,-95.999,3,3,25,7.5,0,0,.,0.047,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/29/2005,.,36.08558333,-95.999,5,2,17,7.5,0,0,0,0.02,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/30/2006,.,36.08558333,-95.999,7,6,51,7.8,0,0,0,0,45,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/28/2006,.,36.08558333,-95.999,11,6,56,7.5,0.5,0.08,0.1,0.007,360,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/31/2006,.,36.08558333,-95.999,22,10,139,7.75,0.5,0.08,0.1,0.007,240,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/5/2006,.,36.08558333,-95.999,16,8,82,7.8,0.5,0.08,0.1,0.073,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/31/2006,.,36.08558333,-95.999,26,5,65,7.5,0.5,0.08,0.1,0.007,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/29/2006,.,36.08558333,-95.999,21,6,70,7.8,0.5,0.08,0.1,0.027,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/18/2006,.,36.08558333,-95.999,36,6,80,7.8,0.5,0.08,0.1,0.007,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/24/2006,.,36.08558333,-95.999,25,6,76,7.7,0.5,0.08,0.1,0.007,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/28/2006,.,36.08558333,-95.999,14,7,69,7.8,0.5,0.08,.,0.007,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/30/2006,.,36.08558333,-95.999,14,4,40,7.8,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/28/2006,.,36.08558333,-95.999,18,6,70,7.8,0.5,0.08,0.1,0.06,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/28/2006,.,36.08558333,-95.999,9,12,104,7.8,0.5,0.08,0.1,0.007,75,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/29/2007,10:15 AM,36.08558333,-95.999,4,.,.,7.8,0.5,.,0.1,0.007,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/28/2007,10:45 AM,36.08558333,-95.999,10,12,105,8,0.5,0.08,0.1,0.007,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/29/2007,10:30 AM,36.08558333,-95.999,17,8,87,7.5,0.5,0.08,0.1,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/30/2007,11:00 AM,36.08558333,-95.999,18,9,98,7.8,0.5,0.08,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/30/2007,8:45 AM,36.08558333,-95.999,19,7,80,7.8,0.5,0.08,0.1,0.013,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/25/2007,9:20 AM,36.08558333,-95.999,23,7,85,7.8,0.5,0.08,0.1,0.013,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/31/2007,12:05 PM,36.08558333,-95.999,25,9,123,8,0.5,0.08,0.1,0.007,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/28/2007,10:02 AM,36.08558333,-95.999,24,6,76,8,0.5,0.08,0.1,0.04,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/26/2007,10:10 AM,36.08558333,-95.999,20,8,91,8,0.5,.,0.1,0.013,10,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/29/2007,10:30 AM,36.08558333,-95.999,11,8,75,8,0.5,0.08,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/31/2007,10:30 AM,36.08558333,-95.999,1,11,75,8,0.5,0.08,0.1,0.007,90,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/31/2008,8:37 AM,36.08558333,-95.999,4,11,81,7.7,0.5,0.08,0.1,0.013,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/31/2008,11:17 AM,36.08558333,-95.999,15,7,71,7.8,0.5,0.08,0.1,0.013,70,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/29/2008,.,36.08558333,-95.999,24,4,49,7.5,.,.,0.1,0.033333333,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/30/2008,11:00 AM,36.08558333,-95.999,22,8,95,7.9,0.5,0.08,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/30/2008,9:40 AM,36.08558333,-95.999,18,7,77,7.8,0.5,0.08,0.1,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/30/2008,1:30 PM,36.08558333,-95.999,9,10,86,7.5,0.5,0.08,0.1,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/25/2008,9:25 AM,36.08558333,-95.999,4,8,61,7.8,0.5,0.08,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/26/2008,3:30 PM,36.08558333,-95.999,8,10,85,7.5,0.5,0.08,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/30/2009,9:00 AM,36.08558333,-95.999,0,9,61,7.8,0.5,0.08,0.1,0.007,260,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/25/2009,11:00 AM,36.08558333,-95.999,7,11,89,7.8,0.5,0.08,0.1,0.007,70,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/26/2009,10:36 AM,36.08558333,-95.999,14,10,98,7.8,0.5,0.08,0.1,0.007,65,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/1/2009,11:15 AM,36.08558333,-95.999,18,8,85,7.8,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/28/2009,3:06 PM,36.08558333,-95.999,19,7,77,7.8,0.5,0.08,0.1,0.047,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/6/2009,9:30 AM,36.08558333,-95.999,22,6,71,7.8,0.5,0.08,0.1,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/26/2009,9:11 AM,36.08558333,-95.999,23,6,74,7.7,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/30/2009,8:50 AM,36.08558333,-95.999,14,8,80,7.6,0.5,0.08,0.1,0.013,5,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/4/2009,.,36.08558333,-95.999,10,10,85,7.8,0.5,0.08,0.1,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/18/2010,.,36.08558333,-95.999,15,.,.,.,.,.,.,.,.,166,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/29/2010,.,36.08558333,-95.999,27,5,65,7.8,.,.,0.1,0.007,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/7/2010,.,36.08558333,-95.999,22,5,59,7.5,1,0.15,0.1,0.033333333,25,166,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/30/2010,.,36.08558333,-95.999,17,7,74,7.8,.,.,0.1,0.007,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/27/2010,.,36.08558333,-95.999,12,5,48,7.8,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/30/2010,.,36.08558333,-95.999,3,8,59,7.8,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/29/2010,.,36.08558333,-95.999,4,9,68,7.5,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/31/2011,.,36.08558333,-95.999,2,8,57,.,.,.,0.1,0.007,400,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/26/2011,.,36.08558333,-95.999,15,7,70,7.8,2,0.5,0.1,0.1,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/26/2011,.,36.08558333,-95.999,13,8,76,7.5,.,.,0.1,0.007,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/26/2011,.,36.08558333,-95.999,17,7,74,7.3,1,0.15,0.1,0.086666667,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/1/2011,.,36.08558333,-95.999,28,5,66,7.8,.,.,0.1,0.02,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/29/2011,.,36.08558333,-95.999,24,6,74,7.8,.,.,0.1,0.007,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/5/2011,.,36.08558333,-95.999,14,6,60,7,0.5,0.3,0.1,0.033333333,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/29/2011,.,36.08558333,-95.999,11,7,64,8,.,.,0.1,0.007,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/28/2012,.,36.08558333,-95.999,25,6,75,8,1,.,0.1,0.007,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,7/30/2012,.,36.08558333,-95.999,28,4,54,7.8,.,.,0.1,0.033333333,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/14/2012,.,36.08558333,-95.999,7,0.6,4,7.5,.,.,0.1,0.026666667,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/25/2013,.,36.08558333,-95.999,6,10,79,7.5,.,.,0.1,0.02,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/28/2013,.,36.08558333,-95.999,14,13,125,8,.,.,0.1,0.033333333,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/5/2013,.,36.08558333,-95.999,13,12,111,8,0.5,0.5,0.1,0.033333333,15,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/11/2014,10:45 AM,36.08558333,-95.999,16,9,91,7.5,0,0,0,0.213,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/30/2014,12:00 PM,36.08558333,-95.999,11,9,81,7.5,0,0,0,0.033,80,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/4/2015,12:00 PM,36.08558333,-95.999,0,14,91,8,0,0,0,0,85,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/15/2015,12:05 PM,36.08558333,-95.999,4,13,95,7.8,0,0,0,0.007,85,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/15/2015,12:03 PM,36.08558333,-95.999,11,12,107,8,0,0,0,0.04,180,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,5/31/2015,11:04 AM,36.08558333,-95.999,17,7,74,7.75,0,0,0,0.027,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/5/2015,11:00 AM,36.08558333,-95.999,26,9,115,8,0,0,.,0.033,95,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/2/2015,11:00 AM,36.08558333,-95.999,24,5,61,8,0,0,0,0.027,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/13/2015,.,36.08558333,-95.999,19,7,78,7.6,1,0,0,0.027,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,9/30/2015,4:15 PM,36.08558333,-95.999,20,9,100,7.75,0,0,0,0.013,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/30/2015,10:00 AM,36.08558333,-95.999,10,7,62,7.75,0,0,0,0.033,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/4/2015,10:00 AM,36.08558333,-95.999,6,12,94,7.75,0,0,0,0.027,110,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/8/2016,10:00 AM,36.08558333,-95.999,6,12,94,7.75,0,0,0,0.033,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,1/29/2016,10:30 AM,36.08558333,-95.999,5,13,98,7.5,0,0,0.1,0.016,75,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/26/2016,12:26 PM,36.08558333,-95.999,6,16,121,7.7,0,0,0,0.0565,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/25/2016,10:00 AM,36.08558333,-95.999,8,12,99,7.75,0,0,0.1,0.017,75,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,4/28/2016,10:00 AM,36.08558333,-95.999,14,8,79,7.25,0,0,0,0.033,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/2/2016,12:00 PM,36.08558333,-95.999,22,10,115,7.75,1,0,.,0.013,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,6/30/2016,10:30 AM,36.08558333,-95.999,24,7,85,7.5,0,0,0,0,60,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/29/2016,9:20 AM,36.08558333,-95.999,8,11,91,7.5,0,0,0,0,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/24/2016,9:45 AM,36.08558333,-95.999,5,10,76,7.25,0,0,0,0,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/10/2017,6:00 PM,36.08558333,-95.999,10,9,80,7.75,0,0,0,0,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,3/4/2017,3:00 PM,36.08558333,-95.999,12,8,75,7.8,0,0,0,0,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,8/22/2018,2:13 PM,36.08558333,-95.999,24,10,121,7.7,1,0,0.1,0.08,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,2/22/2019,12:42 PM,36.08558333,-95.999,6,.,.,7.5,0,0,0,0.02,65,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,10/3/2019,4:00 PM,36.08558333,-95.999,22,13,150,7.5,0,0,0,0.04,50,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,11/1/2019,10:30 AM,36.08558333,-95.999,8,16,130,7.7,0,0,0,0.04,40,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/2/2019,12:56 PM,36.08558333,-95.999,6,13,102,7.5,0,0,0,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: Pepsi,OK120420-01-0070B,Tulsa,12/30/2019,12:35 PM,36.08558333,-95.999,6,13,102,7.8,0,0,0,0.007,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,1/10/2005,.,36.0809,-96.0377,9,10,87,.,0.2,.,0,0.033,55,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,2/2/2005,.,36.0809,-96.0377,4,6,53,7.5,0.02,.,0,0.04,80,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,3/9/2005,.,36.0809,-96.0377,9,8,70,7.5,0.04,.,0,0.033,45,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,4/8/2005,.,36.0809,-96.0377,12,8,76,7.5,0.2,.,0,0.04,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,5/31/2005,.,36.0809,-96.0377,20,15,151,8.2,0,.,0,0,35,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,6/23/2005,.,36.0809,-96.0377,21,4,28,7.5,0.2,.,0,0.027,30,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,7/11/2005,.,36.0809,-96.0377,.,.,.,.,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,7/27/2005,.,36.0809,-96.0377,.,.,.,.,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,8/25/2005,.,36.0809,-96.0377,27,6,80,7.5,1,0.15,0,0.033,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,9/14/2005,.,36.0809,-96.0377,23,5,62,7.5,1,0.15,0,0.02,15,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,10/5/2005,.,36.0809,-96.0377,22,3,36,7.5,1,0.15,0,0.027,25,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,11/19/2005,.,36.0809,-96.0377,.,4,33,7.5,0,0.15,0,0.04,20,.,Blue Thumb,Arkansas R.,11110101
Mooser Creek: South Haven,OK120420-01-0070P,Tulsa,1/6/2006,.,36.0809,-96.0377,5,6,47,7.5,0.05,0.15,0,0.027,15,.,Blue Thumb,Arkansas R.,11110101
